index,ch2,ch3,ch4
749,162.356730,156.270570,400.000000
750,1.930142,1.927328,400.000000
751,-1.522970,-0.075674,400.000000
752,-60.709293,-15.288927,400.000000
753,-297.714221,-220.440223,18.523934
754,-161.049147,-153.488034,-400.000048
755,-1.703787,-1.928854,-400.000048
756,15.222361,-1.524878,-400.000048
757,110.163749,17.373516,-400.000048
758,323.389998,241.399269,-109.983219
759,163.814040,157.643718,400.000000
760,2.018738,2.015782,400.000000
761,-1.430702,-0.076103,400.000000
762,-59.320743,-14.885761,400.000000
763,-295.657718,-218.623950,22.524979
764,-161.488648,-153.767604,-400.000048
765,-1.774502,-1.961613,-400.000048
766,14.362051,-1.492357,-400.000048
767,108.120931,17.142489,-400.000048
768,322.010794,240.756683,-111.626448
769,163.773747,157.602091,400.000000
770,2.023125,2.019882,400.000000
771,-1.539707,-0.075388,400.000000
772,-60.801418,-15.102579,400.000000
773,-297.742450,-219.892766,19.472506
774,-161.896248,-154.228420,-400.000048
775,-1.747799,-1.978588,-400.000048
776,15.397360,-1.528788,-400.000048
777,110.066952,16.755774,-400.000048
778,323.332491,240.479164,-112.863983
779,165.204116,158.893556,400.000000
780,2.105189,2.102280,400.000000
781,-1.402712,-0.076151,400.000000
782,-58.630998,-14.491751,400.000000
783,-295.065057,-217.494037,25.794223
784,-163.518687,-155.585594,-400.000048
785,-1.895142,-2.088118,-400.000048
786,14.417126,-1.477003,-400.000048
787,107.523406,16.310265,-400.000048
788,321.355524,239.159422,-115.389695
789,165.459223,159.107513,400.000000
790,2.130938,2.127648,400.000000
791,-1.412678,-0.075912,400.000000
792,-58.868987,-14.621975,400.000000
793,-295.501077,-218.147828,24.632600
794,-163.622113,-155.771560,-400.000048
795,-1.896954,-2.094651,-400.000048
796,14.519264,-1.469279,-400.000048
797,107.732929,16.366150,-400.000048
798,321.801748,239.317732,-116.981282
799,166.704007,160.283394,400.000000
800,2.209330,2.206469,400.000000
801,-1.390648,-0.075769,400.000000
802,-58.558900,-14.447071,400.000000
803,-295.215260,-217.519834,26.307538
804,-164.205142,-156.234855,-400.000048
805,-1.924658,-2.128411,-400.000048
806,14.718630,-1.486969,-400.000048
807,107.869733,15.925838,-400.000048
808,321.120825,237.978201,-119.586196
809,167.205258,160.654278,400.000000
810,2.248240,2.245331,400.000000
811,-1.303768,-0.075865,400.000000
812,-57.037027,-13.988735,400.000000
813,-293.553483,-216.059043,32.081512
814,-166.807767,-158.645029,-400.000048
815,-2.129746,-2.307511,-400.000048
816,13.909866,-1.413584,-400.000048
817,105.710328,15.658905,-400.000048
818,320.278921,237.707119,-121.566167
819,168.637343,162.073202,400.000000
820,2.343989,2.341605,400.000000
821,-1.320791,-0.075388,400.000000
822,-56.945140,-13.714792,400.000000
823,-293.275105,-215.084769,34.717039
824,-168.593713,-160.228844,-400.000048
825,-2.236176,-2.429438,-400.000048
826,14.406254,-1.439047,-400.000048
827,106.797803,15.402700,-400.000048
828,320.493450,236.745576,-124.165121
829,169.546624,162.804623,400.000000
830,2.407646,2.404785,400.000000
831,-1.259470,-0.076151,400.000000
832,-56.229455,-13.696529,400.000000
833,-292.089592,-214.631392,33.824496
834,-166.566296,-158.295698,-400.000048
835,-2.078295,-2.297354,-400.000048
836,15.024139,-1.472759,-400.000048
837,107.858861,15.099432,-400.000048
838,321.216526,236.680870,-124.033323
839,169.852706,163.071652,400.000000
840,2.426195,2.423907,400.000000
841,-1.295805,-0.075293,400.000000
842,-56.663138,-13.624622,400.000000
843,-292.785870,-214.600589,34.966664
844,-168.279620,-159.876699,-400.000048
845,-2.215910,-2.407503,-400.000048
846,14.345171,-1.424647,-400.000048
847,106.365121,15.168383,-400.000048
848,320.132818,236.146860,-126.976362
849,170.609590,163.770600,400.000000
850,2.482176,2.479506,400.000000
851,-1.330853,-0.075960,400.000000
852,-56.776340,-13.420726,400.000000
853,-292.647349,-213.895251,37.113576
854,-169.239494,-160.715981,-400.000048
855,-2.288389,-2.476645,-400.000048
856,14.272119,-1.413632,-400.000048
857,105.895961,14.741136,-400.000048
858,319.804945,235.403995,-128.513638
859,171.476337,164.556237,400.000000
860,2.545786,2.543164,400.000000
861,-1.249361,-0.075722,400.000000
862,-55.608088,-13.140489,400.000000
863,-291.342961,-212.851311,40.852790
864,-170.871612,-162.219115,-400.000048
865,-2.364254,-2.599097,-400.000048
866,15.366890,-1.440239,-400.000048
867,107.674516,14.014580,-400.000048
868,320.823183,234.515647,-129.165236
869,172.293350,165.214368,400.000000
870,2.599192,2.595854,400.000000
871,-1.262522,-0.075865,400.000000
872,-55.667216,-13.081504,400.000000
873,-291.409384,-212.675883,41.123872
874,-171.184608,-162.474652,-400.000048
875,-2.458620,-2.620316,-400.000048
876,13.492300,-1.349163,-400.000048
877,103.994334,14.750292,-400.000048
878,318.431701,234.595804,-133.108203
879,172.870990,165.837737,400.000000
880,2.651596,2.648878,400.000000
881,-1.237679,-0.075531,400.000000
882,-55.183370,-12.930729,400.000000
883,-290.564286,-211.874367,43.162208
884,-171.834871,-163.028689,-400.000048
885,-2.501059,-2.671576,-400.000048
886,13.737251,-1.361895,-400.000048
887,104.255498,14.274551,-400.000048
888,318.628445,234.088353,-133.279912
889,173.734972,166.640826,400.000000
890,2.715063,2.712775,400.000000
891,-1.247597,-0.075960,400.000000
892,-55.264384,-12.844516,400.000000
893,-290.791737,-211.690642,43.805604
894,-172.538063,-163.651581,-400.000048
895,-2.582884,-2.723408,-400.000048
896,12.843086,-1.293850,-400.000048
897,102.345670,14.656784,-400.000048
898,317.403974,233.938293,-136.510722
899,174.579355,167.457505,400.000000
900,2.784205,2.781201,400.000000
901,-1.195955,-0.075960,400.000000
902,-54.712636,-12.905933,400.000000
903,-290.311276,-211.951329,42.129665
904,-171.449396,-162.680121,-400.000048
905,-2.451420,-2.640724,-400.000048
906,14.133693,-1.344204,-400.000048
907,104.704917,14.108040,-400.000048
908,318.502512,233.272962,-135.768716
909,174.546406,167.322560,400.000000
910,2.782107,2.778769,400.000000
911,-1.165724,-0.075769,400.000000
912,-54.180676,-12.636377,400.000000
913,-290.080200,-211.359717,45.548492
914,-174.373075,-165.425654,-400.000048
915,-2.712918,-2.860594,-400.000048
916,13.073970,-1.301956,-400.000048
917,102.426970,13.976528,-400.000048
918,317.231168,232.595901,-140.213077
919,176.228497,168.903943,400.000000
920,2.909232,2.906323,400.000000
921,-1.169205,-0.076008,400.000000
922,-53.716761,-12.284423,400.000000
923,-288.743149,-209.547831,49.543434
924,-175.307438,-166.114684,-400.000048
925,-2.755118,-2.943373,-400.000048
926,14.238550,-1.343012,-400.000048
927,104.644454,13.353874,-400.000048
928,318.434944,231.898908,-139.912574
929,176.546261,169.101306,400.000000
930,2.932740,2.929974,400.000000
931,-1.208830,-0.075674,400.000000
932,-54.549891,-12.489606,400.000000
933,-289.998423,-210.551573,45.581918
934,-174.196359,-165.130444,-400.000048
935,-2.605057,-2.847576,-400.000048
936,15.647985,-1.396036,-400.000048
937,107.548059,13.168241,-400.000048
938,320.091572,231.674985,-140.422981
939,177.380535,169.773313,400.000000
940,2.992297,2.989436,400.000000
941,-1.203013,-0.076199,400.000000
942,-54.188163,-12.325908,400.000000
943,-289.146744,-209.582497,50.196701
944,-174.946520,-165.732499,-400.000048
945,-2.739001,-2.912569,-400.000048
946,13.827326,-1.337814,-400.000048
947,103.418839,13.010742,-400.000048
948,317.073669,230.627993,-142.912262
949,177.522394,169.954892,400.000000
950,3.020478,3.017712,400.000000
951,-1.144838,-0.075912,400.000000
952,-53.614194,-12.297727,400.000000
953,-288.998018,-209.796072,47.946888
954,-174.407980,-165.265532,-400.000048
955,-2.710009,-2.870226,-400.000048
956,13.349821,-1.292467,-400.000048
957,102.360070,13.296653,-400.000048
958,316.885557,231.105498,-143.513458
959,178.347466,170.799705,400.000000
960,3.085804,3.083134,400.000000
961,-1.192761,-0.075722,400.000000
962,-54.091889,-12.213422,400.000000
963,-289.103829,-209.181191,49.392754
964,-174.595663,-165.318747,-400.000048
965,-2.726460,-2.881718,-400.000048
966,13.460447,-1.330233,-400.000048
967,102.618039,12.880184,-400.000048
968,316.315784,229.893855,-146.116226
969,178.711531,171.036312,400.000000
970,3.119278,3.116656,400.000000
971,-1.086283,-0.075483,400.000000
972,-52.318627,-11.779882,400.000000
973,-286.984096,-207.645012,54.233414
974,-176.587555,-167.173739,-400.000048
975,-2.883578,-3.052521,-400.000048
976,13.722088,-1.303435,-400.000048
977,102.982343,12.754394,-400.000048
978,317.132320,230.007151,-146.973675
979,180.310843,172.549841,400.000000
980,3.247357,3.244925,400.000000
981,-1.133537,-0.075769,400.000000
982,-53.093773,-11.986305,400.000000
983,-287.841879,-208.304001,53.868014
984,-176.595852,-167.200681,-400.000048
985,-2.897835,-3.047896,-400.000048
986,13.271047,-1.298380,-400.000048
987,101.806224,12.453128,-400.000048
988,315.555658,228.548602,-150.218314
989,180.650065,172.765705,400.000000
990,3.282500,3.280545,400.000000
991,-1.074028,-0.076103,400.000000
992,-51.857573,-11.458494,400.000000
993,-286.271797,-206.324459,59.013135
994,-178.887198,-169.196197,-400.000048
995,-3.098345,-3.247691,-400.000048
996,13.051559,-1.250887,-400.000048
997,100.865948,12.136556,-400.000048
998,315.561571,228.501061,-149.356002
999,181.600783,173.730966,400.000000
1000,3.364134,3.361369,400.000000
1001,-1.059342,-0.076008,400.000000
1002,-51.465708,-11.246301,400.000000
1003,-285.663543,-205.425335,63.426979
1004,-181.558821,-171.656343,-400.000048
1005,-3.306437,-3.475476,-400.000048
1006,13.826420,-1.325417,-400.000048
1007,102.583134,11.448432,-400.000048
1008,315.410509,226.248577,-155.343599
1009,182.885001,174.653217,400.000000
1010,3.480530,3.477717,400.000000
1011,-1.017380,-0.076151,400.000000
1012,-50.888497,-11.155702,400.000000
1013,-284.902797,-205.090309,62.564190
1014,-180.205319,-170.387574,-400.000048
1015,-3.195811,-3.365803,-400.000048
1016,13.709499,-1.288843,-400.000048
1017,101.835406,11.234571,-400.000048
1018,315.528573,226.614788,-152.629966
1019,182.641671,174.512693,400.000000
1020,3.455735,3.453017,400.000000
1021,-1.045132,-0.076199,400.000000
1022,-51.260764,-11.125327,400.000000
1023,-285.350691,-204.894519,64.184864
1024,-181.594918,-171.630022,-400.000048
1025,-3.355599,-3.483153,-400.000048
1026,12.412979,-1.204538,-400.000048
1027,99.269593,11.881114,-400.000048
1028,313.678350,226.343516,-156.756467
1029,183.523009,175.344917,400.000000
1030,3.544999,3.542376,400.000000
1031,-1.018858,-0.075912,400.000000
1032,-50.702387,-10.904075,400.000000
1033,-284.074960,-203.487516,67.398222
1034,-182.148669,-172.013971,-400.000048
1035,-3.423453,-3.546620,-400.000048
1036,12.206222,-1.186228,-400.000048
1037,98.455822,11.405136,-400.000048
1038,313.377561,225.797966,-156.716222
1039,183.609841,175.413534,400.000000
1040,3.551960,3.549719,400.000000
1041,-1.054096,-0.075245,400.000000
1042,-51.401383,-11.040403,400.000000
1043,-285.005222,-203.880287,65.493067
1044,-181.669209,-171.510002,-400.000048
1045,-3.358365,-3.492785,-400.000048
1046,12.649681,-1.193237,-400.000048
1047,99.884903,11.825038,-400.000048
1048,314.014568,225.832489,-158.256359
1049,184.196780,175.877354,400.000000
1050,3.601122,3.598786,400.000000
1051,-1.023579,-0.075483,400.000000
1052,-50.966174,-10.990096,400.000000
1053,-284.121643,-203.231073,66.955288
1054,-181.177685,-170.980998,-400.000048
1055,-3.316927,-3.461314,-400.000048
1056,13.066007,-1.239538,-400.000048
1057,101.380503,11.880781,-400.000048
1058,315.203990,226.355294,-156.800956
1059,183.074544,174.772093,400.000000
1060,3.499699,3.497410,400.000000
1061,-1.370001,-0.075817,400.000000
1062,-56.122119,-11.683036,400.000000
1063,-289.559590,-205.670858,58.031947
1064,-178.360960,-168.281528,-400.000048
1065,-3.003073,-3.188229,-400.000048
1066,14.557745,-1.346636,-400.000048
1067,105.533517,12.228920,-400.000048
1068,317.998590,227.324561,-156.192989
1069,183.102296,174.685070,400.000000
1070,3.480816,3.478003,400.000000
1071,-1.284790,-0.075865,400.000000
1072,-55.223519,-11.781169,400.000000
1073,-288.940083,-205.923486,59.839685
1074,-179.674551,-169.592973,-400.000048
1075,-3.121949,-3.301669,-400.000048
1076,14.641191,-1.367283,-400.000048
1077,106.938470,13.137247,-400.000048
1078,319.353714,228.859070,-156.109781
1079,182.704900,174.336168,400.000000
1080,3.444720,3.441763,400.000000
1081,-1.431513,-0.076151,400.000000
1082,-57.071693,-11.885692,400.000000
1083,-289.822708,-204.957843,64.130648
1084,-181.041930,-170.607396,-400.000048
1085,-3.220845,-3.424883,-400.000048
1086,15.761282,-1.471090,-400.000048
1087,110.878672,13.777830,-400.000048
1088,322.332325,230.407075,-155.845994
1089,182.900212,174.466106,400.000000
1090,3.443671,3.441525,400.000000
1091,-1.743651,-0.075769,400.000000
1092,-61.504848,-12.917997,400.000000
1093,-294.519603,-208.121515,58.061416
1094,-179.086516,-168.835326,-400.000048
1095,-2.976227,-3.230238,-400.000048
1096,17.480852,-1.622009,-400.000048
1097,115.591206,14.164402,-400.000048
1098,325.584117,231.790046,-154.428834
1099,182.569859,174.074194,400.000000
1100,3.399086,3.397131,400.000000
1101,-1.805496,-0.076056,400.000000
1102,-62.201126,-13.008930,400.000000
1103,-295.094382,-208.016611,61.371811
1104,-181.010411,-170.579645,-400.000048
1105,-3.172112,-3.392268,-400.000048
1106,16.712095,-1.583338,-400.000048
1107,114.634194,14.782478,-400.000048
1108,325.229874,232.323817,-156.739349
1109,183.238957,174.733993,400.000000
1110,3.462220,3.459263,400.000000
1111,-1.944542,-0.075865,400.000000
1112,-63.976486,-13.335754,400.000000
1113,-296.605479,-208.627487,60.031803
1114,-180.389712,-169.943401,-400.000048
1115,-3.082323,-3.334093,-400.000048
1116,17.791226,-1.662064,-400.000048
1117,117.365184,14.812900,-400.000048
1118,327.197114,232.886151,-156.481857
1119,183.730195,175.147507,400.000000
1120,3.488207,3.484965,400.000000
1121,-1.960373,-0.076294,400.000000
1122,-64.235170,-13.431884,400.000000
1123,-297.009313,-208.679415,61.731537
1124,-181.735108,-171.145603,-400.000048
1125,-3.050852,-3.446150,-400.000048
1126,21.546366,-1.920414,-400.000048
1127,125.305334,13.707592,-400.000048
1128,332.000200,232.032994,-156.643600
1129,184.495996,175.487778,400.000000
1130,3.532935,3.530693,400.000000
1131,-2.088356,-0.076199,400.000000
1132,-65.593346,-13.542415,400.000000
1133,-297.730815,-208.547379,61.000307
1134,-180.566332,-169.951078,-400.000048
1135,-3.103733,-3.342009,-400.000048
1136,17.653706,-1.671553,-400.000048
1137,117.935719,15.417625,-400.000048
1138,328.105536,233.799390,-157.890291
1139,184.797690,176.157686,400.000000
1140,3.581334,3.579092,400.000000
1141,-2.145100,-0.075388,400.000000
1142,-66.466244,-13.819410,400.000000
1143,-299.171913,-209.538437,61.422784
1144,-181.977294,-171.304199,-400.000048
1145,-3.224183,-3.452874,-400.000048
1146,17.459824,-1.655865,-400.000048
1147,117.594828,15.434029,-400.000048
1148,327.519837,233.021669,-161.364050
1149,185.350631,176.570484,400.000000
1150,3.633404,3.631258,400.000000
1151,-2.093745,-0.075674,400.000000
1152,-65.665110,-13.539507,400.000000
1153,-297.977054,-208.263565,65.440758
1154,-183.535455,-172.674581,-400.000048
1155,-3.335667,-3.603459,-400.000048
1156,18.589785,-1.742792,-400.000048
1157,119.968381,14.928295,-400.000048
1158,329.416982,233.121709,-160.760803
1159,186.588453,177.696774,400.000000
1160,3.737736,3.734875,400.000000
1161,-2.212620,-0.075769,400.000000
1162,-67.241867,-13.807155,400.000000
1163,-299.923789,-209.438063,62.972219
1164,-183.427880,-172.630807,-400.000048
1165,-3.331709,-3.577185,-400.000048
1166,18.071940,-1.711703,-400.000048
1167,118.706622,14.987661,-400.000048
1168,328.181735,232.236175,-165.923377
1169,187.773298,178.717015,400.000000
1170,3.852702,3.849936,400.000000
1171,-2.005100,-0.076151,400.000000
1172,-64.476831,-13.201811,400.000000
1173,-296.640336,-206.837488,72.474298
1174,-186.530326,-175.368330,-400.000048
1175,-3.660632,-3.890086,-400.000048
1176,17.441799,-1.663971,-400.000048
1177,117.044510,14.756204,-400.000048
1178,327.545825,232.366733,-165.749474
1179,188.974689,180.017111,400.000000
1180,3.973151,3.970337,400.000000
1181,-1.993275,-0.075722,400.000000
1182,-64.502390,-13.323690,400.000000
1183,-297.140252,-207.512785,73.093948
1184,-187.906049,-176.766035,-400.000048
1185,-3.821993,-4.012156,-400.000048
1186,16.297438,-1.623106,-400.000048
1187,114.358296,14.797260,-400.000048
1188,325.513783,231.600503,-171.136876
1189,190.487551,181.440280,400.000000
1190,4.131032,4.128075,400.000000
1191,-2.086497,-0.075483,400.000000
1192,-65.312822,-13.317968,400.000000
1193,-297.317969,-207.254625,72.584447
1194,-186.547302,-175.411817,-400.000048
1195,-3.672266,-3.886986,-400.000048
1196,17.010405,-1.655770,-400.000048
1197,115.522351,14.610960,-400.000048
1198,326.054517,231.630639,-170.552226
1199,190.801214,181.760953,400.000000
1200,4.162694,4.160262,400.000000
1201,-1.867628,-0.075817,400.000000
1202,-62.875612,-13.004877,400.000000
1203,-295.307147,-206.401707,78.061304
1204,-190.104460,-178.822920,-400.000048
1205,-4.059124,-4.235602,-400.000048
1206,15.711929,-1.553154,-400.000048
1207,112.607349,15.065195,-400.000048
1208,324.157134,231.388310,-176.168272
1209,192.643951,183.546851,400.000000
1210,4.356528,4.353905,400.000000
1211,-1.786566,-0.075912,400.000000
1212,-61.522539,-12.613250,400.000000
1213,-293.131005,-204.428411,84.044943
1214,-191.851973,-180.303261,-400.000048
1215,-4.264403,-4.441643,-400.000048
1216,15.784838,-1.578808,-400.000048
1217,112.088408,14.207413,-400.000048
1218,323.499813,230.163363,-177.308390
1219,193.321108,184.133838,400.000000
1220,4.433346,4.431201,400.000000
1221,-1.743889,-0.076103,400.000000
1222,-61.311300,-12.866594,400.000000
1223,-293.537175,-205.924106,82.075081
1224,-191.445135,-180.191491,-400.000048
1225,-4.198027,-4.389620,-400.000048
